classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
298716989,opletalovaA,2209118,2a7dc867e73124685ae3,17267,Object identification,15.16,2021-01-02 19:06:23 UTC,,,"{""source"":""api"",""session"":""a490616aefdc5514fd4b8b9c9fb69b290842ba0e63b620d62a85947a110c69bb"",""viewport"":{""width"":1920,""height"":937},""started_at"":""2021-01-02T19:05:45.136Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-01-02T19:06:27.501Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":600,""clientHeight"":843,""naturalWidth"":995,""naturalHeight"":1399}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-01-02T19:05:40.666Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""circle what seems familiar to you"",""value"":[{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":274.87054443359375,""y"":502.67572021484375},{""x"":337.0828857421875,""y"":435.48638916015625},{""x"":399.29522705078125,""y"":368.29705810546875},{""x"":562.7063293457031,""y"":362.4906005859375},{""x"":570.1718139648438,""y"":515.9476928710938},{""x"":384.3642578125,""y"":503.50518798828125},{""x"":394.3182373046875,""y"":620.4644165039062},{""x"":334.5943908691406,""y"":561.570068359375}],""details"":[{""value"":""dwdw""}],""tool_label"":""Draw""}]}]","{""39359036"":{""retired"":null,""Filename"":""f005r.jpg""}}",39359036
304284982,opletalovaA,2209118,39bac6246b5486f3f9db,17267,Object identification,25.35,2021-01-25 18:09:12 UTC,,,"{""source"":""api"",""session"":""1481fdea9577a7b85d6d0fae9817ac44e0fa7e904929716ccdf907a00c401006"",""viewport"":{""width"":1920,""height"":937},""started_at"":""2021-01-25T18:08:15.013Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-01-25T18:09:11.688Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":601,""clientHeight"":843,""naturalWidth"":1037,""naturalHeight"":1456}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-01-25T18:08:14.962Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription "",""value"":[{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":492.2639465332031,""y"":685.4557495117188},{""x"":906.645263671875,""y"":721.714111328125},{""x"":908.371826171875,""y"":132.9473419189453},{""x"":483.6310119628906,""y"":94.96238708496094}],""details"":[{""value"":""An african cactus flower""}],""tool_label"":""Highlight anything that you might recognize""}]},{""task"":""T1"",""value"":""looks like desert flower"",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950743"":{""retired"":null,""Filename"":""f003r.jpg""}}",55950743
304285123,opletalovaA,2209118,39bac6246b5486f3f9db,17267,Object identification,25.35,2021-01-25 18:09:50 UTC,,,"{""source"":""api"",""session"":""1481fdea9577a7b85d6d0fae9817ac44e0fa7e904929716ccdf907a00c401006"",""viewport"":{""width"":1920,""height"":937},""started_at"":""2021-01-25T18:09:16.798Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-01-25T18:09:49.754Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":667,""clientHeight"":843,""naturalWidth"":1125,""naturalHeight"":1423}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-01-25T18:08:14.962Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription "",""value"":[{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":309.0652160644531,""y"":303.7420654296875},{""x"":498.0602722167969,""y"":315.55426025390625},{""x"":474.4358825683594,""y"":514.674072265625},{""x"":319.18994140625,""y"":676.6698608398438},{""x"":275.3160705566406,""y"":482.6124267578125}],""details"":[{""value"":""a bath""}],""tool_label"":""Highlight anything that you might recognize""},{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":329.3146667480469,""y"":1076.596923828125},{""x"":489.62298583984375,""y"":1086.7216796875},{""x"":513.2473754882812,""y"":1179.53173828125},{""x"":687.0553588867188,""y"":1150.844970703125},{""x"":687.0553588867188,""y"":1341.5274658203125},{""x"":349.56414794921875,""y"":1294.2786865234375}],""details"":[{""value"":""mermaid""}],""tool_label"":""Highlight anything that you might recognize""}]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950890"":{""retired"":null,""Filename"":""f079v.jpg""}}",55950890
306083262,opletalovaA,2209118,a3ac1a1a1538f60f964c,17267,Object identification,25.46,2021-01-31 18:50:09 UTC,,,"{""source"":""api"",""session"":""d5eaaf112973004e7f3e9a9b1044dd6567009130a8765812cb7df5162fea8d06"",""viewport"":{""width"":1920,""height"":937},""started_at"":""2021-01-31T18:50:03.207Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-01-31T18:50:09.398Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":659,""clientHeight"":843,""naturalWidth"":1141,""naturalHeight"":1459}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-01-31T18:50:03.007Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a brief note with link or reference where did you see such objects or texts."",""value"":[]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950840"":{""retired"":null,""Filename"":""f052v.jpg""}}",55950840
306083303,opletalovaA,2209118,a3ac1a1a1538f60f964c,17267,Object identification,25.46,2021-01-31 18:50:18 UTC,,,"{""source"":""api"",""session"":""d5eaaf112973004e7f3e9a9b1044dd6567009130a8765812cb7df5162fea8d06"",""viewport"":{""width"":1920,""height"":937},""started_at"":""2021-01-31T18:50:13.313Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-01-31T18:50:17.934Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":627,""clientHeight"":843,""naturalWidth"":1047,""naturalHeight"":1408}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-01-31T18:50:03.007Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a brief note with link or reference where did you see such objects or texts."",""value"":[]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950727"":{""retired"":null,""Filename"":""f111v.jpg""}}",55950727
306083324,opletalovaA,2209118,a3ac1a1a1538f60f964c,17267,Object identification,25.46,2021-01-31 18:50:22 UTC,,,"{""source"":""api"",""session"":""d5eaaf112973004e7f3e9a9b1044dd6567009130a8765812cb7df5162fea8d06"",""viewport"":{""width"":1920,""height"":937},""started_at"":""2021-01-31T18:50:18.848Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-01-31T18:50:22.780Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":941,""clientHeight"":843,""naturalWidth"":1341,""naturalHeight"":1202}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-01-31T18:50:03.007Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a brief note with link or reference where did you see such objects or texts."",""value"":[]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950910"":{""retired"":null,""Filename"":""f089v2.jpg""}}",55950910
306083757,opletalovaA,2209118,a3ac1a1a1538f60f964c,17267,Object identification,25.46,2021-01-31 18:51:55 UTC,,,"{""source"":""api"",""session"":""d5eaaf112973004e7f3e9a9b1044dd6567009130a8765812cb7df5162fea8d06"",""viewport"":{""width"":1920,""height"":937},""started_at"":""2021-01-31T18:50:25.171Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-01-31T18:51:54.952Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":621,""clientHeight"":843,""naturalWidth"":1061,""naturalHeight"":1441}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-01-31T18:50:03.007Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a brief note with link or reference where did you see such objects or texts."",""value"":[{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":340.5026550292969,""y"":408.4034729003906},{""x"":1001.8087158203125,""y"":437.4530944824219},{""x"":1032.567138671875,""y"":1372.1673583984375},{""x"":345.6290588378906,""y"":1355.079345703125}],""details"":[{""value"":""""}],""tool_label"":""Highlight anything that you might recognize""},{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":318.2882385253906,""y"":134.99530029296875},{""x"":480.6243591308594,""y"":134.9952850341797},{""x"":477.2067565917969,""y"":211.89134216308594},{""x"":319.9970397949219,""y"":206.7649383544922}],""details"":[{""value"":""""}],""tool_label"":""Highlight anything that you might recognize""}]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950758"":{""retired"":null,""Filename"":""f010v.jpg""}}",55950758
306083788,opletalovaA,2209118,a3ac1a1a1538f60f964c,17267,Object identification,25.46,2021-01-31 18:52:01 UTC,,,"{""source"":""api"",""session"":""d5eaaf112973004e7f3e9a9b1044dd6567009130a8765812cb7df5162fea8d06"",""viewport"":{""width"":1920,""height"":937},""started_at"":""2021-01-31T18:51:56.119Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-01-31T18:52:01.587Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":599,""clientHeight"":843,""naturalWidth"":1026,""naturalHeight"":1444}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-01-31T18:50:03.007Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a brief note with link or reference where did you see such objects or texts."",""value"":[]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950740"":{""retired"":null,""Filename"":""f001v.jpg""}}",55950740
306083801,opletalovaA,2209118,a3ac1a1a1538f60f964c,17267,Object identification,25.46,2021-01-31 18:52:05 UTC,,,"{""source"":""api"",""session"":""d5eaaf112973004e7f3e9a9b1044dd6567009130a8765812cb7df5162fea8d06"",""viewport"":{""width"":1920,""height"":937},""started_at"":""2021-01-31T18:52:03.494Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-01-31T18:52:05.791Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":654,""clientHeight"":843,""naturalWidth"":1094,""naturalHeight"":1411}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-01-31T18:50:03.007Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a brief note with link or reference where did you see such objects or texts."",""value"":[]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950811"":{""retired"":null,""Filename"":""f038r.jpg""}}",55950811
307928265,IVKA,1863812,3226a99b7764a61e377e,17267,Object identification,25.46,2021-02-07 19:30:03 UTC,,,"{""source"":""api"",""session"":""ac8b29d2495702ea3b6713d3fa7512309763d05d34ae1102a3fc845315898d9e"",""viewport"":{""width"":1536,""height"":754},""started_at"":""2021-02-07T19:28:45.995Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-02-07T19:30:05.736Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":524,""clientHeight"":678,""naturalWidth"":1124,""naturalHeight"":1456}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-02-07T19:28:43.189Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a brief note with link or reference where did you see such objects or texts."",""value"":[{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":533.047607421875,""y"":321.842041015625},{""x"":604.281982421875,""y"":227.43505859375},{""x"":375.1304931640625,""y"":171.64910888671875},{""x"":322.7775573730469,""y"":478.9009704589844}],""details"":[{""value"":""""}],""auto_closed"":true,""tool_label"":""Highlight anything that you might recognize""}]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950826"":{""retired"":null,""Filename"":""f045v.jpg""}}",55950826
307930772,IVKA,1863812,6306e3680e644a28dacc,17267,Object identification,25.46,2021-02-07 19:42:08 UTC,,,"{""source"":""api"",""session"":""435f737392e7f04d96a9333a76e8ccc6266c902a0156b37a30b59035a888cf75"",""viewport"":{""width"":1536,""height"":754},""started_at"":""2021-02-07T19:41:45.844Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-02-07T19:42:10.914Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":485,""clientHeight"":678,""naturalWidth"":985,""naturalHeight"":1378}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-02-07T19:41:43.034Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a brief note with link or reference where did you see such objects or texts."",""value"":[]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950926"":{""retired"":null,""Filename"":""f101v2.jpg""}}",55950926
309245784,opletalovaA,2209118,2a7dc867e73124685ae3,17267,Object identification,25.48,2021-02-14 10:03:58 UTC,,,"{""source"":""api"",""session"":""3449883bfc8e76a01a5bc7bf0087b7233dfa1898a2fad74017cb3ac07075ef26"",""viewport"":{""width"":1920,""height"":937},""started_at"":""2021-02-14T10:03:38.864Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-02-14T10:03:58.971Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":646,""clientHeight"":843,""naturalWidth"":1076,""naturalHeight"":1405}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-02-14T10:03:37.632Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a link or reference to where did you see such objects or texts."",""value"":[{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":259.4419250488281,""y"":273.2472229003906},{""x"":399.3978271484375,""y"":568.154296875},{""x"":720.9631958007812,""y"":336.56060791015625},{""x"":496.0340576171875,""y"":184.9417266845703}],""details"":[{""value"":""""}],""tool_label"":""Highlight anything that you might recognize""}]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950843"":{""retired"":null,""Filename"":""f054r.jpg""}}",55950843
310241818,opletalovaA,2209118,35055e99ac042831508f,17267,Object identification,25.48,2021-02-18 16:39:38 UTC,,,"{""source"":""api"",""session"":""b30cb2443ce42048081d7ce78b5bf1aebfd38bab95d2488969b93939c32aa1ec"",""viewport"":{""width"":1920,""height"":1057},""started_at"":""2021-02-18T16:32:56.799Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-02-18T16:39:37.773Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":758,""clientHeight"":951,""naturalWidth"":1129,""naturalHeight"":1417}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-02-18T16:32:56.882Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a link or reference to where did you see such objects or texts."",""value"":[{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":401.8575744628906,""y"":290.4661560058594},{""x"":1087.059814453125,""y"":268.1225891113281},{""x"":1066.205810546875,""y"":558.5887451171875},{""x"":325.8894958496094,""y"":555.609619140625}],""details"":[{""value"":""note""}],""tool_label"":""Highlight anything that you might recognize""},{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":871.0721435546875,""y"":785.0033569335938},{""x"":869.5825805664062,""y"":975.6683349609375},{""x"":1072.1640625,""y"":989.074462890625},{""x"":1069.1849365234375,""y"":783.5137939453125}],""details"":[{""value"":""ok""}],""tool_label"":""Highlight anything that you might recognize""}]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950898"":{""retired"":null,""Filename"":""f083v.jpg""}}",55950898
310942727,IVKA,1863812,39bac6246b5486f3f9db,17267,Object identification,25.48,2021-02-21 12:43:54 UTC,,,"{""source"":""api"",""session"":""7d06b22331c2a54dddb2828d913eb5d6b670a57112fb826ec774c35d35fc7dcf"",""viewport"":{""width"":1536,""height"":754},""started_at"":""2021-02-21T12:42:29.174Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-02-21T12:43:55.209Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":525,""clientHeight"":678,""naturalWidth"":1087,""naturalHeight"":1405}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-02-21T12:42:27.959Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a link or reference to where did you see such objects or texts."",""value"":[{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":112.24298858642578,""y"":194.6230926513672},{""x"":101.47664642333984,""y"":477.8617858886719},{""x"":426.1244812011719,""y"":498.5663757324219},{""x"":397.9662170410156,""y"":182.20034790039062},{""x"":556.9774169921875,""y"":113.46112060546875},{""x"":378.9180603027344,""y"":194.6230926513672}],""details"":[{""value"":""test test test""}],""tool_label"":""Highlight anything that you might recognize""}]},{""task"":""T1"",""value"":""bla bla bla"",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950833"":{""retired"":null,""Filename"":""f049r.jpg""}}",55950833
310942856,IVKA,1863812,39bac6246b5486f3f9db,17267,Object identification,25.48,2021-02-21 12:45:23 UTC,,,"{""source"":""api"",""session"":""7d06b22331c2a54dddb2828d913eb5d6b670a57112fb826ec774c35d35fc7dcf"",""viewport"":{""width"":1536,""height"":754},""started_at"":""2021-02-21T12:44:14.347Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-02-21T12:45:23.729Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":509,""clientHeight"":678,""naturalWidth"":1069,""naturalHeight"":1426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-02-21T12:42:27.959Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a link or reference to where did you see such objects or texts."",""value"":[{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":443.1078186035156,""y"":460.6321105957031},{""x"":438.90496826171875,""y"":781.7296752929688},{""x"":849.1028442382812,""y"":801.0628051757812},{""x"":865.9142456054688,""y"":460.6321105957031}],""details"":[{""value"":""dsdsdsdas""}],""tool_label"":""Highlight anything that you might recognize""}]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950887"":{""retired"":null,""Filename"":""f078r.jpg""}}",55950887
312451029,IVKA,1863812,ad22ae5e90c8259d9b57,17267,Object identification,25.48,2021-02-26 16:35:45 UTC,,,"{""source"":""api"",""session"":""5e2159583d2999110335796039b97651ff47faa9adfe498b1b9428b6fc559159"",""viewport"":{""width"":1536,""height"":697},""started_at"":""2021-02-26T16:35:23.461Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-02-26T16:35:47.299Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":458,""clientHeight"":628,""naturalWidth"":1050,""naturalHeight"":1438}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-02-26T16:35:21.252Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a link or reference to where did you see such objects or texts."",""value"":[{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":567.4187622070312,""y"":117.70991516113281},{""x"":553.6682739257812,""y"":514.6405639648438},{""x"":842.428466796875,""y"":532.057861328125},{""x"":862.595947265625,""y"":113.12641906738281}],""details"":[{""value"":""""}],""auto_closed"":true,""tool_label"":""Highlight anything that you might recognize""}]},{""task"":""T1"",""value"":""bla bla bla 1"",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950767"":{""retired"":null,""Filename"":""f016r.jpg""}}",55950767
312451262,IVKA,1863812,ad22ae5e90c8259d9b57,17267,Object identification,25.48,2021-02-26 16:36:28 UTC,,,"{""source"":""api"",""session"":""5e2159583d2999110335796039b97651ff47faa9adfe498b1b9428b6fc559159"",""viewport"":{""width"":1536,""height"":697},""started_at"":""2021-02-26T16:35:54.736Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-02-26T16:36:30.665Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":485,""clientHeight"":628,""naturalWidth"":1090,""naturalHeight"":1411}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-02-26T16:35:21.252Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a link or reference to where did you see such objects or texts."",""value"":[{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":338.0129089355469,""y"":549.1508178710938},{""x"":408.2411804199219,""y"":549.1508178710938},{""x"":405.88055419921875,""y"":582.199462890625},{""x"":338.0129089355469,""y"":584.5599975585938}],""details"":[{""value"":""cccccccc""}],""tool_label"":""Highlight anything that you might recognize""}]},{""task"":""T1"",""value"":""c2c2c2"",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950809"":{""retired"":null,""Filename"":""f037r.jpg""}}",55950809
